DeliveryID,OrderID,DeliveryDate,DeliveredQty,City,Status
DIS015962,OIND015962,2027-09-21,4,Mumbai,In Transit
DIS015963,OIND015963,2027-09-22,2,Pune,Shipped
DIS015964,OIND015964,2027-09-23,3,Hyderabad,Shipped
DIS015965,OIND015965,2027-09-24,1,Delhi,Delivered
DIS015966,OIND015966,2027-09-25,4,Chennai,Shipped
DIS015967,OIND015967,2027-09-26,4,Chennai,In Transit
DIS015968,OIND015968,2027-09-27,3,Pune,Shipped
DIS015969,OIND015969,2027-09-28,1,Chennai,In Transit
DIS015970,OIND015970,2027-09-29,2,Hyderabad,In Transit
DIS015971,OIND015971,2027-09-30,4,Pune,In Transit
DIS015972,OIND015972,2027-10-01,1,Mumbai,In Transit
DIS015973,OIND015973,2027-10-02,1,Delhi,In Transit
DIS015974,OIND015974,2027-10-03,2,Delhi,Shipped
DIS015975,OIND015975,2027-10-04,3,Mumbai,Shipped
DIS015976,OIND015976,2027-10-05,2,Mumbai,In Transit
DIS015977,OIND015977,2027-10-06,3,Mumbai,Shipped
DIS015978,OIND015978,2027-10-07,2,Delhi,Delivered
DIS015979,OIND015979,2027-10-08,1,Mumbai,Shipped
DIS015980,OIND015980,2027-10-09,3,Delhi,Delivered
DIS015981,OIND015981,2027-10-10,4,Bangalore,Shipped
DIS015982,OIND015982,2027-10-11,3,Hyderabad,In Transit
DIS015983,OIND015983,2027-10-12,2,Chennai,Delivered
DIS015984,OIND015984,2027-10-13,2,Chennai,Shipped
DIS015985,OIND015985,2027-10-14,2,Hyderabad,Shipped
DIS015986,OIND015986,2027-10-15,3,Bangalore,Delivered
DIS015987,OIND015987,2027-10-16,3,Delhi,In Transit
DIS015988,OIND015988,2027-10-17,1,Hyderabad,Shipped
DIS015989,OIND015989,2027-10-18,1,Pune,Delivered
DIS015990,OIND015990,2027-10-19,1,Chennai,Shipped
DIS015991,OIND015991,2027-10-20,3,Chennai,In Transit
DIS015992,OIND015992,2027-10-21,3,Pune,Shipped
DIS015993,OIND015993,2027-10-22,1,Hyderabad,Shipped
DIS015994,OIND015994,2027-10-23,3,Delhi,Shipped
DIS015995,OIND015995,2027-10-24,4,Chennai,Delivered
DIS015996,OIND015996,2027-10-25,1,Mumbai,In Transit
DIS015997,OIND015997,2027-10-26,3,Delhi,Delivered
DIS015998,OIND015998,2027-10-27,3,Bangalore,In Transit
DIS015999,OIND015999,2027-10-28,1,Bangalore,Shipped
DIS016000,OIND016000,2027-10-29,4,Hyderabad,Delivered
DIS016001,OIND016001,2027-10-30,4,Mumbai,Delivered
DIS016002,OIND016002,2027-10-31,1,Mumbai,Delivered
DIS016003,OIND016003,2027-11-01,1,Pune,Shipped
DIS016004,OIND016004,2027-11-02,2,Pune,In Transit
DIS016005,OIND016005,2027-11-03,2,Hyderabad,Shipped
DIS016006,OIND016006,2027-11-04,3,Hyderabad,Shipped
DIS016007,OIND016007,2027-11-05,3,Chennai,In Transit
DIS016008,OIND016008,2027-11-06,4,Delhi,Shipped
DIS016009,OIND016009,2027-11-07,2,Mumbai,In Transit
DIS016010,OIND016010,2027-11-08,1,Chennai,Shipped
DIS016011,OIND016011,2027-11-09,2,Delhi,Delivered
DIS016012,OIND016012,2027-11-10,1,Mumbai,Shipped
DIS016013,OIND016013,2027-11-11,1,Hyderabad,Delivered
DIS016014,OIND016014,2027-11-12,1,Chennai,Shipped
DIS016015,OIND016015,2027-11-13,1,Bangalore,Shipped
DIS016016,OIND016016,2027-11-14,4,Bangalore,In Transit
DIS016017,OIND016017,2027-11-15,1,Delhi,In Transit
DIS016018,OIND016018,2027-11-16,3,Pune,Shipped
DIS016019,OIND016019,2027-11-17,1,Bangalore,Shipped
DIS016020,OIND016020,2027-11-18,4,Hyderabad,Shipped
DIS016021,OIND016021,2027-11-19,4,Bangalore,Shipped
DIS016022,OIND016022,2027-11-20,4,Pune,In Transit
DIS016023,OIND016023,2027-11-21,1,Hyderabad,Shipped
DIS016024,OIND016024,2027-11-22,4,Chennai,In Transit
DIS016025,OIND016025,2027-11-23,4,Delhi,Delivered
DIS016026,OIND016026,2027-11-24,2,Pune,Delivered
DIS016027,OIND016027,2027-11-25,2,Hyderabad,Shipped
DIS016028,OIND016028,2027-11-26,3,Mumbai,Shipped
DIS016029,OIND016029,2027-11-27,2,Bangalore,In Transit
DIS016030,OIND016030,2027-11-28,2,Chennai,Delivered
DIS016031,OIND016031,2027-11-29,2,Mumbai,Shipped
DIS016032,OIND016032,2027-11-30,1,Chennai,Shipped
DIS016033,OIND016033,2027-12-01,2,Pune,Shipped
DIS016034,OIND016034,2027-12-02,3,Bangalore,In Transit
DIS016035,OIND016035,2027-12-03,1,Delhi,Shipped
DIS016036,OIND016036,2027-12-04,4,Delhi,Delivered
DIS016037,OIND016037,2027-12-05,1,Delhi,Delivered
DIS016038,OIND016038,2027-12-06,2,Bangalore,Shipped
DIS016039,OIND016039,2027-12-07,2,Mumbai,In Transit
DIS016040,OIND016040,2027-12-08,4,Delhi,In Transit
DIS016041,OIND016041,2027-12-09,2,Bangalore,Delivered
DIS016042,OIND016042,2027-12-10,2,Chennai,Shipped
DIS016043,OIND016043,2027-12-11,2,Hyderabad,Delivered
DIS016044,OIND016044,2027-12-12,3,Pune,Shipped
DIS016045,OIND016045,2027-12-13,4,Mumbai,Shipped
DIS016046,OIND016046,2027-12-14,4,Bangalore,In Transit
DIS016047,OIND016047,2027-12-15,4,Chennai,Shipped
DIS016048,OIND016048,2027-12-16,4,Hyderabad,In Transit
DIS016049,OIND016049,2027-12-17,4,Bangalore,Shipped
DIS016050,OIND016050,2027-12-18,4,Delhi,In Transit
DIS016051,OIND016051,2027-12-19,1,Delhi,Delivered
DIS016052,OIND016052,2027-12-20,4,Bangalore,Delivered
DIS016053,OIND016053,2027-12-21,3,Pune,Delivered
DIS016054,OIND016054,2027-12-22,2,Mumbai,Delivered
DIS016055,OIND016055,2027-12-23,2,Mumbai,Delivered
DIS016056,OIND016056,2027-12-24,2,Delhi,In Transit
DIS016057,OIND016057,2027-12-25,2,Mumbai,In Transit
DIS016058,OIND016058,2027-12-26,1,Hyderabad,In Transit
DIS016059,OIND016059,2027-12-27,1,Hyderabad,Shipped
DIS016060,OIND016060,2027-12-28,2,Chennai,Delivered
DIS016061,OIND016061,2027-12-29,4,Hyderabad,In Transit
DIS016062,OIND016062,2027-12-30,1,Bangalore,In Transit
DIS016063,OIND016063,2027-12-31,1,Mumbai,In Transit
DIS016064,OIND016064,2028-01-01,3,Bangalore,Delivered
DIS016065,OIND016065,2028-01-02,3,Mumbai,Delivered
DIS016066,OIND016066,2028-01-03,4,Mumbai,Delivered
DIS016067,OIND016067,2028-01-04,2,Bangalore,In Transit
DIS016068,OIND016068,2028-01-05,1,Chennai,Delivered
DIS016069,OIND016069,2028-01-06,1,Chennai,Shipped
DIS016070,OIND016070,2028-01-07,4,Pune,Delivered
DIS016071,OIND016071,2028-01-08,1,Chennai,In Transit
DIS016072,OIND016072,2028-01-09,4,Delhi,Delivered
DIS016073,OIND016073,2028-01-10,1,Bangalore,Delivered
DIS016074,OIND016074,2028-01-11,2,Hyderabad,In Transit
DIS016075,OIND016075,2028-01-12,3,Delhi,Shipped
DIS016076,OIND016076,2028-01-13,1,Hyderabad,Shipped
DIS016077,OIND016077,2028-01-14,4,Hyderabad,Shipped
DIS016078,OIND016078,2028-01-15,1,Mumbai,Delivered
DIS016079,OIND016079,2028-01-16,3,Hyderabad,Shipped
DIS016080,OIND016080,2028-01-17,2,Hyderabad,In Transit
DIS016081,OIND016081,2028-01-18,1,Chennai,In Transit
DIS016082,OIND016082,2028-01-19,2,Pune,Delivered
DIS016083,OIND016083,2028-01-20,2,Hyderabad,In Transit
DIS016084,OIND016084,2028-01-21,2,Delhi,Delivered
DIS016085,OIND016085,2028-01-22,3,Hyderabad,Shipped
DIS016086,OIND016086,2028-01-23,1,Chennai,Delivered
DIS016087,OIND016087,2028-01-24,3,Delhi,Delivered
DIS016088,OIND016088,2028-01-25,4,Hyderabad,In Transit
DIS016089,OIND016089,2028-01-26,2,Chennai,Shipped
DIS016090,OIND016090,2028-01-27,1,Mumbai,In Transit
DIS016091,OIND016091,2028-01-28,1,Mumbai,In Transit
DIS016092,OIND016092,2028-01-29,3,Delhi,Delivered
DIS016093,OIND016093,2028-01-30,4,Chennai,Shipped
DIS016094,OIND016094,2028-01-31,2,Delhi,Delivered
DIS016095,OIND016095,2028-02-01,4,Bangalore,In Transit
DIS016096,OIND016096,2028-02-02,2,Chennai,Shipped
DIS016097,OIND016097,2028-02-03,2,Hyderabad,In Transit
DIS016098,OIND016098,2028-02-04,2,Chennai,In Transit
DIS016099,OIND016099,2028-02-05,2,Bangalore,Shipped
DIS016100,OIND016100,2028-02-06,4,Bangalore,Delivered
DIS016101,OIND016101,2028-02-07,3,Delhi,Delivered
DIS016102,OIND016102,2028-02-08,3,Hyderabad,Delivered
DIS016103,OIND016103,2028-02-09,1,Bangalore,Delivered
DIS016104,OIND016104,2028-02-10,2,Delhi,Delivered
DIS016105,OIND016105,2028-02-11,1,Bangalore,In Transit
DIS016106,OIND016106,2028-02-12,4,Chennai,Delivered
DIS016107,OIND016107,2028-02-13,1,Pune,In Transit
DIS016108,OIND016108,2028-02-14,4,Chennai,Shipped
DIS016109,OIND016109,2028-02-15,3,Pune,In Transit
DIS016110,OIND016110,2028-02-16,2,Mumbai,Shipped
DIS016111,OIND016111,2028-02-17,1,Chennai,Delivered
DIS016112,OIND016112,2028-02-18,4,Delhi,In Transit
DIS016113,OIND016113,2028-02-19,2,Pune,Delivered
DIS016114,OIND016114,2028-02-20,4,Pune,Delivered
DIS016115,OIND016115,2028-02-21,3,Chennai,Shipped
DIS016116,OIND016116,2028-02-22,1,Chennai,Shipped
DIS016117,OIND016117,2028-02-23,1,Hyderabad,In Transit
DIS016118,OIND016118,2028-02-24,1,Pune,In Transit
DIS016119,OIND016119,2028-02-25,2,Chennai,Shipped
DIS016120,OIND016120,2028-02-26,3,Bangalore,Delivered
DIS016121,OIND016121,2028-02-27,3,Delhi,In Transit
DIS016122,OIND016122,2028-02-28,4,Chennai,Shipped
DIS016123,OIND016123,2028-02-29,1,Hyderabad,In Transit
DIS016124,OIND016124,2028-03-01,2,Pune,Shipped
DIS016125,OIND016125,2028-03-02,2,Mumbai,In Transit
DIS016126,OIND016126,2028-03-03,4,Mumbai,Delivered
DIS016127,OIND016127,2028-03-04,2,Delhi,In Transit
DIS016128,OIND016128,2028-03-05,4,Chennai,Delivered
DIS016129,OIND016129,2028-03-06,4,Bangalore,In Transit
DIS016130,OIND016130,2028-03-07,4,Pune,Shipped
DIS016131,OIND016131,2028-03-08,4,Pune,In Transit
DIS016132,OIND016132,2028-03-09,3,Pune,In Transit
DIS016133,OIND016133,2028-03-10,1,Hyderabad,Shipped
DIS016134,OIND016134,2028-03-11,2,Mumbai,Delivered
DIS016135,OIND016135,2028-03-12,3,Chennai,In Transit
DIS016136,OIND016136,2028-03-13,2,Chennai,In Transit
DIS016137,OIND016137,2028-03-14,3,Bangalore,Shipped
DIS016138,OIND016138,2028-03-15,2,Bangalore,Delivered
DIS016139,OIND016139,2028-03-16,1,Hyderabad,Delivered
DIS016140,OIND016140,2028-03-17,3,Chennai,Delivered
DIS016141,OIND016141,2028-03-18,4,Pune,Shipped
DIS016142,OIND016142,2028-03-19,1,Hyderabad,In Transit
DIS016143,OIND016143,2028-03-20,1,Hyderabad,In Transit
DIS016144,OIND016144,2028-03-21,1,Bangalore,Shipped
DIS016145,OIND016145,2028-03-22,2,Mumbai,Shipped
DIS016146,OIND016146,2028-03-23,4,Delhi,In Transit
DIS016147,OIND016147,2028-03-24,4,Mumbai,In Transit
DIS016148,OIND016148,2028-03-25,1,Mumbai,Shipped
DIS016149,OIND016149,2028-03-26,1,Chennai,Shipped
DIS016150,OIND016150,2028-03-27,2,Pune,Shipped
DIS016151,OIND016151,2028-03-28,4,Delhi,Delivered
DIS016152,OIND016152,2028-03-29,4,Hyderabad,In Transit
DIS016153,OIND016153,2028-03-30,4,Hyderabad,In Transit
DIS016154,OIND016154,2028-03-31,2,Delhi,Shipped
DIS016155,OIND016155,2028-04-01,2,Chennai,Delivered
DIS016156,OIND016156,2028-04-02,2,Pune,Delivered
DIS016157,OIND016157,2028-04-03,4,Mumbai,Shipped
DIS016158,OIND016158,2028-04-04,1,Chennai,Delivered
DIS016159,OIND016159,2028-04-05,2,Chennai,In Transit
DIS016160,OIND016160,2028-04-06,1,Bangalore,Shipped
DIS016161,OIND016161,2028-04-07,2,Delhi,Shipped
DIS016162,OIND016162,2028-04-08,4,Chennai,Delivered
DIS016163,OIND016163,2028-04-09,1,Hyderabad,In Transit
DIS016164,OIND016164,2028-04-10,3,Pune,Shipped
DIS016165,OIND016165,2028-04-11,4,Chennai,Shipped
DIS016166,OIND016166,2028-04-12,2,Hyderabad,Shipped
DIS016167,OIND016167,2028-04-13,2,Pune,Delivered
DIS016168,OIND016168,2028-04-14,4,Bangalore,Shipped
DIS016169,OIND016169,2028-04-15,3,Chennai,Delivered
DIS016170,OIND016170,2028-04-16,2,Mumbai,Shipped
DIS016171,OIND016171,2028-04-17,4,Chennai,Shipped
DIS016172,OIND016172,2028-04-18,3,Chennai,Delivered
DIS016173,OIND016173,2028-04-19,1,Chennai,In Transit
DIS016174,OIND016174,2028-04-20,3,Pune,Shipped
DIS016175,OIND016175,2028-04-21,4,Chennai,Shipped
DIS016176,OIND016176,2028-04-22,2,Hyderabad,In Transit
DIS016177,OIND016177,2028-04-23,4,Hyderabad,Delivered
DIS016178,OIND016178,2028-04-24,1,Hyderabad,Shipped
DIS016179,OIND016179,2028-04-25,3,Pune,In Transit
DIS016180,OIND016180,2028-04-26,3,Mumbai,In Transit
DIS016181,OIND016181,2028-04-27,2,Bangalore,Delivered
DIS016182,OIND016182,2028-04-28,4,Delhi,Shipped
DIS016183,OIND016183,2028-04-29,2,Delhi,In Transit
DIS016184,OIND016184,2028-04-30,2,Delhi,Delivered
DIS016185,OIND016185,2028-05-01,2,Pune,Shipped
DIS016186,OIND016186,2028-05-02,4,Mumbai,In Transit
DIS016187,OIND016187,2028-05-03,3,Chennai,Shipped
DIS016188,OIND016188,2028-05-04,2,Delhi,In Transit
DIS016189,OIND016189,2028-05-05,1,Hyderabad,Delivered
DIS016190,OIND016190,2028-05-06,3,Delhi,Delivered
DIS016191,OIND016191,2028-05-07,1,Bangalore,Delivered
DIS016192,OIND016192,2028-05-08,2,Chennai,Delivered
DIS016193,OIND016193,2028-05-09,3,Hyderabad,In Transit
DIS016194,OIND016194,2028-05-10,4,Mumbai,Shipped
DIS016195,OIND016195,2028-05-11,4,Delhi,Delivered
DIS016196,OIND016196,2028-05-12,1,Delhi,Delivered
DIS016197,OIND016197,2028-05-13,2,Bangalore,Shipped
DIS016198,OIND016198,2028-05-14,4,Chennai,Delivered
DIS016199,OIND016199,2028-05-15,4,Mumbai,Delivered
DIS016200,OIND016200,2028-05-16,4,Pune,Delivered
DIS016201,OIND016201,2028-05-17,2,Mumbai,Delivered
DIS016202,OIND016202,2028-05-18,2,Mumbai,In Transit
DIS016203,OIND016203,2028-05-19,4,Chennai,Shipped
DIS016204,OIND016204,2028-05-20,1,Delhi,In Transit
DIS016205,OIND016205,2028-05-21,3,Delhi,Delivered
DIS016206,OIND016206,2028-05-22,1,Mumbai,Delivered
DIS016207,OIND016207,2028-05-23,4,Hyderabad,Shipped
DIS016208,OIND016208,2028-05-24,4,Hyderabad,Shipped
DIS016209,OIND016209,2028-05-25,4,Pune,Shipped
DIS016210,OIND016210,2028-05-26,4,Bangalore,Shipped
DIS016211,OIND016211,2028-05-27,4,Pune,In Transit
DIS016212,OIND016212,2028-05-28,2,Chennai,Shipped
DIS016213,OIND016213,2028-05-29,2,Bangalore,Shipped
DIS016214,OIND016214,2028-05-30,4,Chennai,In Transit
DIS016215,OIND016215,2028-05-31,4,Mumbai,Delivered
DIS016216,OIND016216,2028-06-01,4,Chennai,Delivered
DIS016217,OIND016217,2028-06-02,4,Delhi,Shipped
DIS016218,OIND016218,2028-06-03,2,Mumbai,Delivered
DIS016219,OIND016219,2028-06-04,4,Mumbai,Delivered
DIS016220,OIND016220,2028-06-05,3,Bangalore,Delivered
DIS016221,OIND016221,2028-06-06,2,Chennai,In Transit
DIS016222,OIND016222,2028-06-07,1,Bangalore,Shipped
DIS016223,OIND016223,2028-06-08,2,Mumbai,Shipped
DIS016224,OIND016224,2028-06-09,2,Hyderabad,In Transit
DIS016225,OIND016225,2028-06-10,3,Mumbai,In Transit
DIS016226,OIND016226,2028-06-11,2,Bangalore,Delivered
DIS016227,OIND016227,2028-06-12,3,Chennai,Delivered
DIS016228,OIND016228,2028-06-13,3,Mumbai,In Transit
DIS016229,OIND016229,2028-06-14,1,Bangalore,In Transit
DIS016230,OIND016230,2028-06-15,1,Pune,Delivered
DIS016231,OIND016231,2028-06-16,4,Delhi,In Transit
DIS016232,OIND016232,2028-06-17,4,Pune,Delivered
DIS016233,OIND016233,2028-06-18,3,Chennai,In Transit
DIS016234,OIND016234,2028-06-19,4,Chennai,Shipped
DIS016235,OIND016235,2028-06-20,2,Pune,Delivered
DIS016236,OIND016236,2028-06-21,3,Delhi,In Transit
DIS016237,OIND016237,2028-06-22,2,Hyderabad,Shipped
DIS016238,OIND016238,2028-06-23,3,Chennai,Shipped
DIS016239,OIND016239,2028-06-24,1,Chennai,Shipped
DIS016240,OIND016240,2028-06-25,3,Pune,Shipped
DIS016241,OIND016241,2028-06-26,3,Hyderabad,In Transit
DIS016242,OIND016242,2028-06-27,4,Pune,In Transit
DIS016243,OIND016243,2028-06-28,4,Hyderabad,Shipped
DIS016244,OIND016244,2028-06-29,3,Chennai,In Transit
DIS016245,OIND016245,2028-06-30,2,Bangalore,Delivered
DIS016246,OIND016246,2028-07-01,3,Delhi,In Transit
DIS016247,OIND016247,2028-07-02,1,Bangalore,Delivered
DIS016248,OIND016248,2028-07-03,3,Chennai,In Transit
DIS016249,OIND016249,2028-07-04,1,Pune,Shipped
DIS016250,OIND016250,2028-07-05,2,Delhi,In Transit
DIS016251,OIND016251,2028-07-06,1,Pune,Shipped
DIS016252,OIND016252,2028-07-07,4,Mumbai,Shipped
DIS016253,OIND016253,2028-07-08,4,Hyderabad,In Transit
DIS016254,OIND016254,2028-07-09,2,Pune,In Transit
DIS016255,OIND016255,2028-07-10,1,Pune,Shipped
DIS016256,OIND016256,2028-07-11,3,Hyderabad,In Transit
DIS016257,OIND016257,2028-07-12,4,Chennai,Shipped
DIS016258,OIND016258,2028-07-13,2,Delhi,Shipped
DIS016259,OIND016259,2028-07-14,2,Pune,Shipped
DIS016260,OIND016260,2028-07-15,4,Bangalore,In Transit
DIS016261,OIND016261,2028-07-16,4,Hyderabad,Shipped
DIS016262,OIND016262,2028-07-17,2,Pune,Delivered
DIS016263,OIND016263,2028-07-18,2,Delhi,Shipped
DIS016264,OIND016264,2028-07-19,2,Mumbai,Shipped
DIS016265,OIND016265,2028-07-20,1,Pune,Shipped
DIS016266,OIND016266,2028-07-21,2,Chennai,Shipped
DIS016267,OIND016267,2028-07-22,3,Bangalore,In Transit
DIS016268,OIND016268,2028-07-23,3,Delhi,In Transit
DIS016269,OIND016269,2028-07-24,4,Bangalore,Delivered
DIS016270,OIND016270,2028-07-25,2,Bangalore,Shipped
DIS016271,OIND016271,2028-07-26,1,Mumbai,Delivered
DIS016272,OIND016272,2028-07-27,1,Delhi,Shipped
DIS016273,OIND016273,2028-07-28,3,Chennai,Delivered
DIS016274,OIND016274,2028-07-29,1,Chennai,In Transit
DIS016275,OIND016275,2028-07-30,1,Hyderabad,In Transit
DIS016276,OIND016276,2028-07-31,3,Delhi,Shipped
DIS016277,OIND016277,2028-08-01,1,Mumbai,In Transit
DIS016278,OIND016278,2028-08-02,4,Mumbai,In Transit
DIS016279,OIND016279,2028-08-03,1,Chennai,In Transit
DIS016280,OIND016280,2028-08-04,4,Pune,In Transit
DIS016281,OIND016281,2028-08-05,1,Chennai,Delivered
DIS016282,OIND016282,2028-08-06,2,Pune,Shipped
DIS016283,OIND016283,2028-08-07,3,Mumbai,Shipped
DIS016284,OIND016284,2028-08-08,1,Hyderabad,Shipped
DIS016285,OIND016285,2028-08-09,2,Hyderabad,Delivered
DIS016286,OIND016286,2028-08-10,4,Mumbai,Shipped
DIS016287,OIND016287,2028-08-11,2,Delhi,In Transit
DIS016288,OIND016288,2028-08-12,3,Delhi,Shipped
DIS016289,OIND016289,2028-08-13,3,Hyderabad,In Transit
DIS016290,OIND016290,2028-08-14,3,Hyderabad,In Transit
DIS016291,OIND016291,2028-08-15,1,Delhi,Shipped
DIS016292,OIND016292,2028-08-16,2,Pune,Delivered
DIS016293,OIND016293,2028-08-17,2,Bangalore,In Transit
DIS016294,OIND016294,2028-08-18,2,Bangalore,Shipped
DIS016295,OIND016295,2028-08-19,3,Mumbai,Shipped
DIS016296,OIND016296,2028-08-20,2,Delhi,Shipped
DIS016297,OIND016297,2028-08-21,2,Mumbai,Delivered
DIS016298,OIND016298,2028-08-22,4,Mumbai,Delivered
DIS016299,OIND016299,2028-08-23,4,Chennai,Shipped
DIS016300,OIND016300,2028-08-24,3,Pune,Delivered
DIS016301,OIND016301,2028-08-25,2,Delhi,Shipped
DIS016302,OIND016302,2028-08-26,4,Mumbai,In Transit
DIS016303,OIND016303,2028-08-27,1,Delhi,Shipped
DIS016304,OIND016304,2028-08-28,3,Chennai,In Transit
DIS016305,OIND016305,2028-08-29,2,Chennai,Delivered
DIS016306,OIND016306,2028-08-30,3,Chennai,In Transit
DIS016307,OIND016307,2028-08-31,2,Delhi,Shipped
DIS016308,OIND016308,2028-09-01,1,Bangalore,In Transit
DIS016309,OIND016309,2028-09-02,3,Chennai,In Transit
DIS016310,OIND016310,2028-09-03,1,Delhi,Shipped
DIS016311,OIND016311,2028-09-04,4,Bangalore,Delivered
DIS016312,OIND016312,2028-09-05,2,Chennai,In Transit
DIS016313,OIND016313,2028-09-06,3,Pune,In Transit
DIS016314,OIND016314,2028-09-07,4,Hyderabad,Delivered
DIS016315,OIND016315,2028-09-08,2,Delhi,In Transit
DIS016316,OIND016316,2028-09-09,4,Delhi,In Transit
DIS016317,OIND016317,2028-09-10,2,Chennai,In Transit
DIS016318,OIND016318,2028-09-11,2,Hyderabad,Shipped
DIS016319,OIND016319,2028-09-12,2,Chennai,Delivered
DIS016320,OIND016320,2028-09-13,1,Pune,Delivered
DIS016321,OIND016321,2028-09-14,1,Hyderabad,Delivered
DIS016322,OIND016322,2028-09-15,2,Hyderabad,In Transit
DIS016323,OIND016323,2028-09-16,1,Hyderabad,In Transit
DIS016324,OIND016324,2028-09-17,2,Chennai,Shipped
DIS016325,OIND016325,2028-09-18,4,Bangalore,In Transit
DIS016326,OIND016326,2028-09-19,1,Bangalore,In Transit
DIS016327,OIND016327,2028-09-20,4,Mumbai,Delivered
DIS016328,OIND016328,2028-09-21,1,Mumbai,Shipped
DIS016329,OIND016329,2028-09-22,4,Mumbai,Delivered
DIS016330,OIND016330,2028-09-23,4,Delhi,Delivered
DIS016331,OIND016331,2028-09-24,3,Mumbai,Shipped
DIS016332,OIND016332,2028-09-25,4,Bangalore,Shipped
DIS016333,OIND016333,2028-09-26,1,Mumbai,Delivered
DIS016334,OIND016334,2028-09-27,2,Hyderabad,In Transit
DIS016335,OIND016335,2028-09-28,1,Bangalore,In Transit
DIS016336,OIND016336,2028-09-29,2,Chennai,Shipped
DIS016337,OIND016337,2028-09-30,4,Hyderabad,Delivered
DIS016338,OIND016338,2028-10-01,1,Hyderabad,In Transit
DIS016339,OIND016339,2028-10-02,2,Bangalore,Shipped
DIS016340,OIND016340,2028-10-03,1,Mumbai,Delivered
DIS016341,OIND016341,2028-10-04,1,Bangalore,Delivered
DIS016342,OIND016342,2028-10-05,2,Bangalore,In Transit
DIS016343,OIND016343,2028-10-06,1,Delhi,In Transit
DIS016344,OIND016344,2028-10-07,4,Hyderabad,Shipped
DIS016345,OIND016345,2028-10-08,1,Pune,In Transit
DIS016346,OIND016346,2028-10-09,4,Bangalore,In Transit
DIS016347,OIND016347,2028-10-10,3,Mumbai,Delivered
DIS016348,OIND016348,2028-10-11,3,Pune,Shipped
DIS016349,OIND016349,2028-10-12,1,Hyderabad,Shipped
DIS016350,OIND016350,2028-10-13,3,Mumbai,Delivered
DIS016351,OIND016351,2028-10-14,3,Mumbai,Shipped
DIS016352,OIND016352,2028-10-15,3,Delhi,Delivered
DIS016353,OIND016353,2028-10-16,2,Bangalore,In Transit
DIS016354,OIND016354,2028-10-17,2,Hyderabad,In Transit
DIS016355,OIND016355,2028-10-18,2,Bangalore,In Transit
DIS016356,OIND016356,2028-10-19,3,Chennai,Shipped
DIS016357,OIND016357,2028-10-20,2,Pune,In Transit
DIS016358,OIND016358,2028-10-21,2,Hyderabad,Shipped
DIS016359,OIND016359,2028-10-22,1,Mumbai,In Transit
DIS016360,OIND016360,2028-10-23,2,Pune,Shipped
DIS016361,OIND016361,2028-10-24,1,Hyderabad,Delivered
DIS016362,OIND016362,2028-10-25,3,Bangalore,In Transit
DIS016363,OIND016363,2028-10-26,4,Hyderabad,Shipped
DIS016364,OIND016364,2028-10-27,2,Delhi,Delivered
DIS016365,OIND016365,2028-10-28,3,Pune,Delivered
DIS016366,OIND016366,2028-10-29,1,Bangalore,In Transit
DIS016367,OIND016367,2028-10-30,2,Delhi,Shipped
DIS016368,OIND016368,2028-10-31,3,Pune,Delivered
DIS016369,OIND016369,2028-11-01,1,Mumbai,Shipped
DIS016370,OIND016370,2028-11-02,1,Bangalore,Shipped
DIS016371,OIND016371,2028-11-03,4,Mumbai,Delivered
DIS016372,OIND016372,2028-11-04,2,Bangalore,In Transit
DIS016373,OIND016373,2028-11-05,4,Mumbai,In Transit
DIS016374,OIND016374,2028-11-06,2,Delhi,Shipped
DIS016375,OIND016375,2028-11-07,4,Chennai,Delivered
DIS016376,OIND016376,2028-11-08,2,Bangalore,Shipped
DIS016377,OIND016377,2028-11-09,2,Delhi,In Transit
DIS016378,OIND016378,2028-11-10,2,Delhi,In Transit
DIS016379,OIND016379,2028-11-11,3,Pune,In Transit
DIS016380,OIND016380,2028-11-12,2,Hyderabad,Delivered
DIS016381,OIND016381,2028-11-13,4,Pune,Shipped
DIS016382,OIND016382,2028-11-14,2,Bangalore,In Transit
DIS016383,OIND016383,2028-11-15,2,Chennai,Delivered
DIS016384,OIND016384,2028-11-16,1,Hyderabad,Delivered
DIS016385,OIND016385,2028-11-17,4,Delhi,In Transit
DIS016386,OIND016386,2028-11-18,1,Bangalore,In Transit
DIS016387,OIND016387,2028-11-19,1,Delhi,Delivered
DIS016388,OIND016388,2028-11-20,4,Bangalore,In Transit
DIS016389,OIND016389,2028-11-21,4,Bangalore,Shipped
DIS016390,OIND016390,2028-11-22,4,Bangalore,Delivered
DIS016391,OIND016391,2028-11-23,2,Bangalore,Shipped
DIS016392,OIND016392,2028-11-24,1,Pune,Delivered
DIS016393,OIND016393,2028-11-25,1,Bangalore,In Transit
DIS016394,OIND016394,2028-11-26,3,Delhi,Delivered
DIS016395,OIND016395,2028-11-27,2,Mumbai,Shipped
DIS016396,OIND016396,2028-11-28,2,Pune,In Transit
DIS016397,OIND016397,2028-11-29,1,Bangalore,Delivered
DIS016398,OIND016398,2028-11-30,1,Pune,Shipped
DIS016399,OIND016399,2028-12-01,2,Bangalore,Delivered
DIS016400,OIND016400,2028-12-02,1,Pune,Delivered
DIS016401,OIND016401,2028-12-03,3,Hyderabad,In Transit
DIS016402,OIND016402,2028-12-04,1,Bangalore,In Transit
DIS016403,OIND016403,2028-12-05,4,Chennai,Delivered
DIS016404,OIND016404,2028-12-06,3,Delhi,Shipped
