OrderID,CustomerID,MaterialCode,OrderDate,City,Quantity,Status
OIND020871,6091,WPUR100,2027-05-22,Delhi,3,In Process
OIND020872,6394,WPUR300,2027-05-23,Pune,1,In Process
OIND020873,6878,WPUR200,2027-05-24,Hyderabad,1,Delivered
OIND020874,3472,WPUR300,2027-05-25,Hyderabad,1,Open
OIND020875,4100,WPUR100,2027-05-26,Chennai,3,Open
OIND020876,6058,WPUR200,2027-05-27,Chennai,2,Open
OIND020877,9717,WPUR200,2027-05-28,Chennai,3,In Process
OIND020878,7216,WPUR200,2027-05-29,Hyderabad,3,Delivered
OIND020879,7667,WPUR100,2027-05-30,Delhi,1,In Process
OIND020880,4240,WPUR100,2027-05-31,Pune,3,In Process
OIND020881,9075,WPUR300,2027-06-01,Hyderabad,4,Open
OIND020882,6587,WPUR200,2027-06-02,Chennai,1,Delivered
OIND020883,9123,WPUR300,2027-06-03,Bangalore,2,Delivered
OIND020884,8362,WPUR100,2027-06-04,Bangalore,1,Open
OIND020885,8388,WPUR300,2027-06-05,Hyderabad,4,In Process
OIND020886,4990,WPUR100,2027-06-06,Hyderabad,3,Open
OIND020887,4236,WPUR300,2027-06-07,Bangalore,2,Open
OIND020888,7899,WPUR200,2027-06-08,Hyderabad,3,Delivered
OIND020889,4057,WPUR200,2027-06-09,Chennai,1,Delivered
OIND020890,6442,WPUR100,2027-06-10,Pune,1,Delivered
OIND020891,1223,WPUR100,2027-06-11,Pune,1,In Process
OIND020892,6694,WPUR200,2027-06-12,Hyderabad,3,Delivered
OIND020893,3861,WPUR100,2027-06-13,Mumbai,1,In Process
OIND020894,9914,WPUR200,2027-06-14,Pune,1,Open
OIND020895,3956,WPUR100,2027-06-15,Pune,1,In Process
OIND020896,4606,WPUR200,2027-06-16,Pune,4,Open
OIND020897,9486,WPUR100,2027-06-17,Hyderabad,4,Delivered
OIND020898,2361,WPUR200,2027-06-18,Delhi,4,In Process
OIND020899,5307,WPUR300,2027-06-19,Pune,2,In Process
OIND020900,2739,WPUR300,2027-06-20,Hyderabad,4,Delivered
OIND020901,6230,WPUR300,2027-06-21,Hyderabad,4,Open
OIND020902,1970,WPUR300,2027-06-22,Bangalore,1,In Process
OIND020903,1454,WPUR300,2027-06-23,Mumbai,3,In Process
OIND020904,7480,WPUR200,2027-06-24,Pune,4,Delivered
OIND020905,9836,WPUR200,2027-06-25,Mumbai,2,Open
OIND020906,4418,WPUR300,2027-06-26,Delhi,2,Open
OIND020907,8732,WPUR100,2027-06-27,Mumbai,3,In Process
OIND020908,4743,WPUR200,2027-06-28,Hyderabad,1,Open
OIND020909,9244,WPUR100,2027-06-29,Chennai,2,In Process
OIND020910,2386,WPUR300,2027-06-30,Bangalore,3,Delivered
OIND020911,6170,WPUR200,2027-07-01,Delhi,3,Open
OIND020912,8305,WPUR300,2027-07-02,Mumbai,1,Delivered
OIND020913,5515,WPUR300,2027-07-03,Bangalore,1,In Process
OIND020914,1465,WPUR200,2027-07-04,Hyderabad,3,In Process
OIND020915,9293,WPUR300,2027-07-05,Delhi,4,Delivered
OIND020916,5410,WPUR100,2027-07-06,Pune,3,In Process
OIND020917,8642,WPUR100,2027-07-07,Chennai,3,Open
OIND020918,4564,WPUR200,2027-07-08,Pune,4,In Process
OIND020919,2031,WPUR200,2027-07-09,Bangalore,3,In Process
OIND020920,6194,WPUR200,2027-07-10,Hyderabad,2,In Process
OIND020921,1150,WPUR300,2027-07-11,Delhi,3,In Process
OIND020922,9578,WPUR100,2027-07-12,Pune,1,In Process
OIND020923,9646,WPUR100,2027-07-13,Mumbai,3,Open
OIND020924,1118,WPUR200,2027-07-14,Delhi,1,In Process
OIND020925,1538,WPUR300,2027-07-15,Bangalore,2,Delivered
OIND020926,9773,WPUR300,2027-07-16,Bangalore,1,Delivered
OIND020927,8764,WPUR100,2027-07-17,Chennai,2,Open
OIND020928,6124,WPUR300,2027-07-18,Pune,3,In Process
OIND020929,5607,WPUR200,2027-07-19,Chennai,1,In Process
OIND020930,8947,WPUR200,2027-07-20,Chennai,4,In Process
OIND020931,7198,WPUR300,2027-07-21,Chennai,4,Delivered
OIND020932,2844,WPUR200,2027-07-22,Pune,3,In Process
OIND020933,2685,WPUR200,2027-07-23,Hyderabad,2,Open
OIND020934,3342,WPUR200,2027-07-24,Pune,2,Open
OIND020935,4755,WPUR100,2027-07-25,Mumbai,2,Delivered
OIND020936,7027,WPUR100,2027-07-26,Hyderabad,1,In Process
OIND020937,8950,WPUR300,2027-07-27,Mumbai,1,Delivered
OIND020938,9316,WPUR100,2027-07-28,Mumbai,3,In Process
OIND020939,2100,WPUR100,2027-07-29,Bangalore,4,In Process
OIND020940,1348,WPUR100,2027-07-30,Mumbai,1,In Process
OIND020941,4371,WPUR100,2027-07-31,Bangalore,4,Delivered
OIND020942,7607,WPUR100,2027-08-01,Delhi,1,Delivered
OIND020943,2924,WPUR100,2027-08-02,Delhi,3,In Process
OIND020944,5523,WPUR100,2027-08-03,Hyderabad,4,Open
OIND020945,5932,WPUR100,2027-08-04,Mumbai,4,Delivered
OIND020946,4428,WPUR200,2027-08-05,Delhi,1,In Process
OIND020947,4673,WPUR200,2027-08-06,Bangalore,2,Delivered
OIND020948,9148,WPUR300,2027-08-07,Bangalore,1,Delivered
OIND020949,8214,WPUR100,2027-08-08,Mumbai,4,Open
OIND020950,9965,WPUR300,2027-08-09,Delhi,3,Open
OIND020951,5342,WPUR100,2027-08-10,Hyderabad,1,Delivered
OIND020952,1308,WPUR300,2027-08-11,Delhi,1,Open
OIND020953,9438,WPUR300,2027-08-12,Mumbai,1,Delivered
OIND020954,7323,WPUR200,2027-08-13,Chennai,3,Delivered
OIND020955,1996,WPUR300,2027-08-14,Delhi,3,Open
OIND020956,7594,WPUR200,2027-08-15,Delhi,3,Open
OIND020957,5490,WPUR300,2027-08-16,Mumbai,3,Delivered
OIND020958,2476,WPUR100,2027-08-17,Pune,4,Delivered
OIND020959,1384,WPUR100,2027-08-18,Pune,4,In Process
OIND020960,8029,WPUR100,2027-08-19,Pune,2,Delivered
OIND020961,4999,WPUR300,2027-08-20,Mumbai,4,In Process
OIND020962,2057,WPUR100,2027-08-21,Delhi,1,In Process
OIND020963,2846,WPUR200,2027-08-22,Mumbai,1,In Process
OIND020964,4170,WPUR100,2027-08-23,Mumbai,1,Delivered
OIND020965,5303,WPUR300,2027-08-24,Chennai,2,Open
OIND020966,8215,WPUR300,2027-08-25,Mumbai,3,Delivered
OIND020967,3966,WPUR100,2027-08-26,Pune,3,Delivered
OIND020968,1802,WPUR100,2027-08-27,Pune,2,Open
OIND020969,5619,WPUR100,2027-08-28,Delhi,1,In Process
OIND020970,7135,WPUR100,2027-08-29,Delhi,2,Delivered
OIND020971,7736,WPUR300,2027-08-30,Hyderabad,1,Open
OIND020972,5477,WPUR300,2027-08-31,Chennai,1,Open
OIND020973,8312,WPUR100,2027-09-01,Delhi,2,In Process
OIND020974,5696,WPUR100,2027-09-02,Bangalore,1,In Process
OIND020975,2935,WPUR100,2027-09-03,Pune,2,Open
OIND020976,7840,WPUR100,2027-09-04,Hyderabad,3,In Process
OIND020977,6145,WPUR100,2027-09-05,Bangalore,2,Delivered
OIND020978,2006,WPUR200,2027-09-06,Pune,4,Delivered
OIND020979,1071,WPUR200,2027-09-07,Mumbai,1,In Process
OIND020980,4664,WPUR300,2027-09-08,Bangalore,4,Delivered
OIND020981,2535,WPUR100,2027-09-09,Delhi,1,In Process
OIND020982,9625,WPUR200,2027-09-10,Delhi,4,Open
OIND020983,2102,WPUR300,2027-09-11,Delhi,1,In Process
OIND020984,1719,WPUR200,2027-09-12,Mumbai,1,Open
OIND020985,9657,WPUR100,2027-09-13,Mumbai,4,Open
OIND020986,1451,WPUR100,2027-09-14,Pune,4,Delivered
OIND020987,7231,WPUR100,2027-09-15,Hyderabad,4,Delivered
OIND020988,6005,WPUR200,2027-09-16,Chennai,3,In Process
OIND020989,1394,WPUR300,2027-09-17,Delhi,2,Open
OIND020990,7635,WPUR200,2027-09-18,Hyderabad,2,Open
OIND020991,4734,WPUR100,2027-09-19,Pune,2,Open
OIND020992,9928,WPUR200,2027-09-20,Chennai,1,Delivered
OIND020993,5404,WPUR300,2027-09-21,Pune,3,Delivered
OIND020994,4022,WPUR300,2027-09-22,Hyderabad,3,Delivered
OIND020995,9122,WPUR300,2027-09-23,Hyderabad,1,In Process
OIND020996,9716,WPUR300,2027-09-24,Mumbai,1,Delivered
OIND020997,6812,WPUR300,2027-09-25,Chennai,4,Open
OIND020998,4938,WPUR200,2027-09-26,Delhi,1,Delivered
OIND020999,4692,WPUR100,2027-09-27,Delhi,1,In Process
OIND021000,8465,WPUR200,2027-09-28,Mumbai,4,Open
OIND021001,7360,WPUR200,2027-09-29,Bangalore,3,In Process
OIND021002,2246,WPUR100,2027-09-30,Delhi,4,Delivered
OIND021003,3738,WPUR300,2027-10-01,Mumbai,4,Delivered
OIND021004,6560,WPUR300,2027-10-02,Chennai,3,Open
OIND021005,6086,WPUR100,2027-10-03,Hyderabad,4,In Process
OIND021006,4186,WPUR300,2027-10-04,Delhi,1,Delivered
OIND021007,8568,WPUR300,2027-10-05,Delhi,3,Open
OIND021008,1022,WPUR300,2027-10-06,Mumbai,1,In Process
OIND021009,5120,WPUR100,2027-10-07,Hyderabad,3,In Process
OIND021010,2203,WPUR100,2027-10-08,Bangalore,1,Open
OIND021011,2652,WPUR300,2027-10-09,Chennai,2,In Process
OIND021012,1396,WPUR100,2027-10-10,Delhi,3,In Process
OIND021013,3848,WPUR200,2027-10-11,Bangalore,1,Open
OIND021014,5601,WPUR100,2027-10-12,Hyderabad,2,In Process
OIND021015,1450,WPUR100,2027-10-13,Delhi,4,Open
OIND021016,5662,WPUR300,2027-10-14,Delhi,1,In Process
OIND021017,2420,WPUR200,2027-10-15,Hyderabad,4,Delivered
OIND021018,4622,WPUR300,2027-10-16,Delhi,4,Open
OIND021019,6338,WPUR300,2027-10-17,Mumbai,4,Open
OIND021020,9212,WPUR100,2027-10-18,Bangalore,1,Open
OIND021021,6729,WPUR200,2027-10-19,Pune,1,In Process
OIND021022,9326,WPUR200,2027-10-20,Delhi,4,In Process
OIND021023,8165,WPUR300,2027-10-21,Mumbai,2,Open
OIND021024,2203,WPUR200,2027-10-22,Hyderabad,4,Open
OIND021025,7283,WPUR100,2027-10-23,Hyderabad,3,Open
OIND021026,3171,WPUR100,2027-10-24,Bangalore,2,In Process
OIND021027,9830,WPUR300,2027-10-25,Pune,2,Open
OIND021028,7134,WPUR200,2027-10-26,Hyderabad,1,In Process
OIND021029,7122,WPUR100,2027-10-27,Pune,4,In Process
OIND021030,4200,WPUR100,2027-10-28,Delhi,3,In Process
OIND021031,6996,WPUR100,2027-10-29,Pune,4,In Process
OIND021032,5967,WPUR300,2027-10-30,Pune,1,Delivered
OIND021033,3518,WPUR200,2027-10-31,Chennai,1,Delivered
OIND021034,8416,WPUR300,2027-11-01,Mumbai,3,In Process
OIND021035,2200,WPUR300,2027-11-02,Bangalore,2,Open
OIND021036,3149,WPUR100,2027-11-03,Pune,2,In Process
OIND021037,4144,WPUR200,2027-11-04,Hyderabad,3,In Process
OIND021038,7289,WPUR300,2027-11-05,Pune,3,In Process
OIND021039,4107,WPUR300,2027-11-06,Mumbai,4,Delivered
OIND021040,2448,WPUR200,2027-11-07,Mumbai,2,Delivered
OIND021041,1782,WPUR100,2027-11-08,Bangalore,1,In Process
OIND021042,6260,WPUR300,2027-11-09,Hyderabad,1,In Process
OIND021043,9245,WPUR300,2027-11-10,Delhi,3,Delivered
OIND021044,8270,WPUR200,2027-11-11,Delhi,4,Delivered
OIND021045,8523,WPUR100,2027-11-12,Hyderabad,4,Open
OIND021046,1338,WPUR300,2027-11-13,Bangalore,3,Delivered
OIND021047,7463,WPUR300,2027-11-14,Hyderabad,4,In Process
OIND021048,2432,WPUR200,2027-11-15,Pune,4,Delivered
OIND021049,9221,WPUR100,2027-11-16,Mumbai,2,Open
OIND021050,3036,WPUR100,2027-11-17,Pune,3,Delivered
OIND021051,3441,WPUR200,2027-11-18,Pune,1,In Process
OIND021052,2105,WPUR100,2027-11-19,Pune,2,Open
OIND021053,3663,WPUR100,2027-11-20,Pune,1,In Process
OIND021054,6506,WPUR200,2027-11-21,Pune,1,In Process
OIND021055,2740,WPUR200,2027-11-22,Delhi,1,Open
OIND021056,7501,WPUR100,2027-11-23,Bangalore,4,Open
OIND021057,6018,WPUR200,2027-11-24,Delhi,1,Open
OIND021058,4345,WPUR200,2027-11-25,Mumbai,2,Delivered
OIND021059,1292,WPUR100,2027-11-26,Mumbai,2,Open
OIND021060,5480,WPUR300,2027-11-27,Chennai,2,In Process
OIND021061,9313,WPUR200,2027-11-28,Chennai,2,In Process
OIND021062,6256,WPUR300,2027-11-29,Pune,2,Delivered
OIND021063,7988,WPUR200,2027-11-30,Pune,1,Open
OIND021064,6543,WPUR300,2027-12-01,Hyderabad,1,In Process
OIND021065,1758,WPUR200,2027-12-02,Delhi,2,Delivered
OIND021066,1679,WPUR300,2027-12-03,Pune,2,In Process
OIND021067,6813,WPUR300,2027-12-04,Hyderabad,3,Delivered
OIND021068,6697,WPUR100,2027-12-05,Delhi,2,Delivered
OIND021069,1533,WPUR300,2027-12-06,Delhi,1,Delivered
OIND021070,6107,WPUR300,2027-12-07,Delhi,1,Open
OIND021071,5733,WPUR300,2027-12-08,Mumbai,2,Delivered
OIND021072,6208,WPUR300,2027-12-09,Chennai,1,Delivered
OIND021073,3445,WPUR300,2027-12-10,Delhi,4,In Process
OIND021074,4769,WPUR200,2027-12-11,Bangalore,4,Delivered
OIND021075,7562,WPUR100,2027-12-12,Mumbai,4,In Process
OIND021076,2226,WPUR100,2027-12-13,Mumbai,4,Open
OIND021077,1638,WPUR100,2027-12-14,Chennai,3,Open
OIND021078,4453,WPUR200,2027-12-15,Bangalore,1,Open
OIND021079,7314,WPUR300,2027-12-16,Bangalore,3,Delivered
OIND021080,9712,WPUR300,2027-12-17,Pune,3,In Process
OIND021081,5008,WPUR100,2027-12-18,Chennai,3,Delivered
OIND021082,6947,WPUR300,2027-12-19,Chennai,3,Open
OIND021083,4622,WPUR100,2027-12-20,Hyderabad,3,Delivered
OIND021084,4558,WPUR300,2027-12-21,Bangalore,1,In Process
OIND021085,8138,WPUR300,2027-12-22,Chennai,2,Delivered
OIND021086,2568,WPUR300,2027-12-23,Mumbai,3,In Process
OIND021087,2342,WPUR300,2027-12-24,Mumbai,4,Delivered
OIND021088,2117,WPUR300,2027-12-25,Delhi,3,In Process
OIND021089,8643,WPUR300,2027-12-26,Mumbai,3,In Process
OIND021090,5420,WPUR200,2027-12-27,Chennai,3,In Process
OIND021091,5644,WPUR200,2027-12-28,Pune,3,Delivered
OIND021092,7694,WPUR300,2027-12-29,Hyderabad,3,Open
OIND021093,3817,WPUR300,2027-12-30,Bangalore,3,Open
OIND021094,1463,WPUR200,2027-12-31,Hyderabad,4,Open
OIND021095,3241,WPUR200,2028-01-01,Chennai,4,Delivered
OIND021096,7476,WPUR100,2028-01-02,Mumbai,4,Open
OIND021097,3528,WPUR100,2028-01-03,Chennai,2,Delivered
OIND021098,7543,WPUR200,2028-01-04,Chennai,3,In Process
OIND021099,3853,WPUR100,2028-01-05,Mumbai,2,Open
OIND021100,4725,WPUR100,2028-01-06,Bangalore,2,Open
OIND021101,4058,WPUR300,2028-01-07,Pune,3,Open
OIND021102,6540,WPUR200,2028-01-08,Delhi,3,In Process
OIND021103,2052,WPUR100,2028-01-09,Chennai,3,Open
OIND021104,9294,WPUR100,2028-01-10,Mumbai,2,In Process
OIND021105,9728,WPUR100,2028-01-11,Delhi,4,Delivered
OIND021106,3304,WPUR100,2028-01-12,Delhi,4,Open
OIND021107,4049,WPUR300,2028-01-13,Delhi,2,Delivered
OIND021108,2428,WPUR100,2028-01-14,Bangalore,1,Open
OIND021109,1685,WPUR300,2028-01-15,Pune,1,Open
OIND021110,3866,WPUR300,2028-01-16,Delhi,4,Open
OIND021111,3784,WPUR200,2028-01-17,Delhi,2,Delivered
OIND021112,1107,WPUR200,2028-01-18,Chennai,2,Delivered
OIND021113,6137,WPUR200,2028-01-19,Mumbai,2,Open
OIND021114,9145,WPUR100,2028-01-20,Mumbai,2,Delivered
OIND021115,8765,WPUR300,2028-01-21,Bangalore,3,Open
OIND021116,1195,WPUR200,2028-01-22,Mumbai,4,In Process
OIND021117,4912,WPUR300,2028-01-23,Chennai,2,Delivered
OIND021118,5653,WPUR300,2028-01-24,Chennai,1,In Process
OIND021119,9622,WPUR100,2028-01-25,Pune,1,In Process
OIND021120,5286,WPUR200,2028-01-26,Delhi,3,Delivered
OIND021121,4142,WPUR300,2028-01-27,Delhi,1,Delivered
OIND021122,7658,WPUR300,2028-01-28,Mumbai,2,Delivered
OIND021123,9902,WPUR200,2028-01-29,Delhi,3,Open
OIND021124,5034,WPUR200,2028-01-30,Mumbai,3,Delivered
OIND021125,4845,WPUR200,2028-01-31,Mumbai,2,Open
OIND021126,3985,WPUR200,2028-02-01,Chennai,3,Delivered
OIND021127,2096,WPUR100,2028-02-02,Hyderabad,1,In Process
OIND021128,3961,WPUR200,2028-02-03,Chennai,3,Delivered
OIND021129,8455,WPUR100,2028-02-04,Hyderabad,4,Open
OIND021130,2469,WPUR100,2028-02-05,Hyderabad,1,In Process
OIND021131,6746,WPUR100,2028-02-06,Bangalore,1,In Process
OIND021132,2538,WPUR100,2028-02-07,Delhi,4,Open
OIND021133,6884,WPUR300,2028-02-08,Mumbai,1,Delivered
OIND021134,2215,WPUR100,2028-02-09,Bangalore,3,Delivered
OIND021135,5613,WPUR300,2028-02-10,Pune,4,Delivered
OIND021136,5307,WPUR200,2028-02-11,Bangalore,3,In Process
OIND021137,2336,WPUR200,2028-02-12,Mumbai,3,Open
OIND021138,8503,WPUR200,2028-02-13,Bangalore,3,In Process
OIND021139,7315,WPUR200,2028-02-14,Delhi,2,Delivered
OIND021140,9170,WPUR300,2028-02-15,Mumbai,2,In Process
OIND021141,3997,WPUR300,2028-02-16,Pune,3,Delivered
OIND021142,8115,WPUR200,2028-02-17,Bangalore,3,Open
OIND021143,3184,WPUR100,2028-02-18,Chennai,3,Delivered
OIND021144,1193,WPUR300,2028-02-19,Chennai,4,Delivered
OIND021145,7571,WPUR200,2028-02-20,Mumbai,3,In Process
OIND021146,3472,WPUR300,2028-02-21,Bangalore,3,Delivered
OIND021147,5550,WPUR200,2028-02-22,Bangalore,4,Delivered
OIND021148,2974,WPUR200,2028-02-23,Delhi,1,In Process
OIND021149,3869,WPUR200,2028-02-24,Mumbai,2,Delivered
OIND021150,2822,WPUR300,2028-02-25,Chennai,2,Open
OIND021151,7043,WPUR100,2028-02-26,Hyderabad,4,In Process
OIND021152,1375,WPUR300,2028-02-27,Hyderabad,4,In Process
OIND021153,1927,WPUR100,2028-02-28,Mumbai,3,Delivered
OIND021154,3202,WPUR100,2028-02-29,Delhi,4,In Process
OIND021155,7494,WPUR300,2028-03-01,Hyderabad,3,In Process
OIND021156,3770,WPUR100,2028-03-02,Pune,4,Delivered
OIND021157,3401,WPUR100,2028-03-03,Chennai,3,Open
OIND021158,6909,WPUR200,2028-03-04,Mumbai,1,Open
OIND021159,2367,WPUR100,2028-03-05,Delhi,1,Delivered
OIND021160,7894,WPUR300,2028-03-06,Hyderabad,4,In Process
OIND021161,7607,WPUR100,2028-03-07,Bangalore,3,In Process
OIND021162,3281,WPUR100,2028-03-08,Delhi,2,Open
OIND021163,5522,WPUR300,2028-03-09,Hyderabad,4,In Process
OIND021164,3220,WPUR100,2028-03-10,Chennai,3,Delivered
OIND021165,6518,WPUR300,2028-03-11,Bangalore,2,Delivered
OIND021166,9362,WPUR200,2028-03-12,Chennai,4,Open
OIND021167,3228,WPUR200,2028-03-13,Bangalore,2,Open
OIND021168,4285,WPUR300,2028-03-14,Chennai,3,In Process
OIND021169,7832,WPUR100,2028-03-15,Chennai,3,Open
OIND021170,5698,WPUR300,2028-03-16,Delhi,2,Delivered
OIND021171,6623,WPUR300,2028-03-17,Chennai,1,Delivered
OIND021172,1277,WPUR200,2028-03-18,Delhi,3,In Process
OIND021173,4200,WPUR100,2028-03-19,Chennai,3,In Process
OIND021174,9874,WPUR300,2028-03-20,Hyderabad,2,In Process
OIND021175,8824,WPUR200,2028-03-21,Chennai,1,In Process
OIND021176,2587,WPUR300,2028-03-22,Chennai,2,In Process
OIND021177,4163,WPUR300,2028-03-23,Hyderabad,3,Open
OIND021178,5978,WPUR300,2028-03-24,Delhi,2,Delivered
OIND021179,4381,WPUR200,2028-03-25,Chennai,1,Delivered
OIND021180,6375,WPUR300,2028-03-26,Delhi,3,Delivered
OIND021181,8616,WPUR200,2028-03-27,Hyderabad,1,Delivered
OIND021182,6403,WPUR100,2028-03-28,Mumbai,4,In Process
OIND021183,5354,WPUR200,2028-03-29,Hyderabad,1,Delivered
OIND021184,6891,WPUR300,2028-03-30,Bangalore,2,In Process
OIND021185,8019,WPUR200,2028-03-31,Bangalore,1,Delivered
OIND021186,2620,WPUR300,2028-04-01,Chennai,4,Delivered
OIND021187,5886,WPUR200,2028-04-02,Chennai,4,Open
OIND021188,6662,WPUR100,2028-04-03,Hyderabad,4,In Process
OIND021189,1249,WPUR100,2028-04-04,Delhi,2,In Process
OIND021190,6322,WPUR200,2028-04-05,Mumbai,1,Open
OIND021191,7054,WPUR300,2028-04-06,Bangalore,2,Open
OIND021192,7736,WPUR300,2028-04-07,Delhi,3,In Process
OIND021193,7784,WPUR200,2028-04-08,Delhi,1,Open
OIND021194,1096,WPUR300,2028-04-09,Bangalore,4,In Process
OIND021195,5409,WPUR100,2028-04-10,Bangalore,3,Open
OIND021196,2710,WPUR100,2028-04-11,Chennai,4,In Process
OIND021197,3818,WPUR200,2028-04-12,Hyderabad,2,In Process
OIND021198,6323,WPUR300,2028-04-13,Bangalore,2,In Process
OIND021199,3931,WPUR200,2028-04-14,Chennai,2,Delivered
OIND021200,5400,WPUR200,2028-04-15,Bangalore,2,Open
OIND021201,6516,WPUR100,2028-04-16,Mumbai,2,In Process
OIND021202,6850,WPUR300,2028-04-17,Delhi,4,In Process
OIND021203,3432,WPUR100,2028-04-18,Bangalore,2,Delivered
OIND021204,4384,WPUR100,2028-04-19,Chennai,3,Delivered
OIND021205,1006,WPUR300,2028-04-20,Bangalore,3,Open
OIND021206,3165,WPUR200,2028-04-21,Mumbai,2,Delivered
OIND021207,9416,WPUR300,2028-04-22,Pune,2,Delivered
OIND021208,1596,WPUR100,2028-04-23,Bangalore,3,Delivered
OIND021209,2086,WPUR300,2028-04-24,Bangalore,4,Delivered
OIND021210,5438,WPUR300,2028-04-25,Mumbai,4,In Process
OIND021211,7095,WPUR100,2028-04-26,Hyderabad,4,Open
OIND021212,3010,WPUR300,2028-04-27,Mumbai,2,Open
OIND021213,8808,WPUR100,2028-04-28,Mumbai,1,Delivered
OIND021214,6188,WPUR100,2028-04-29,Bangalore,3,In Process
OIND021215,2773,WPUR300,2028-04-30,Chennai,1,Open
OIND021216,9835,WPUR200,2028-05-01,Hyderabad,1,Delivered
OIND021217,2091,WPUR100,2028-05-02,Chennai,2,Delivered
OIND021218,2555,WPUR200,2028-05-03,Bangalore,1,In Process
OIND021219,4174,WPUR200,2028-05-04,Hyderabad,2,In Process
OIND021220,8858,WPUR300,2028-05-05,Pune,2,Delivered
OIND021221,1933,WPUR300,2028-05-06,Delhi,4,Delivered
OIND021222,1550,WPUR100,2028-05-07,Bangalore,1,In Process
OIND021223,3434,WPUR200,2028-05-08,Bangalore,3,Delivered
OIND021224,4697,WPUR200,2028-05-09,Chennai,1,Delivered
OIND021225,6151,WPUR200,2028-05-10,Pune,2,Delivered
OIND021226,1951,WPUR100,2028-05-11,Pune,1,Open
OIND021227,4057,WPUR300,2028-05-12,Hyderabad,2,Open
OIND021228,7306,WPUR300,2028-05-13,Pune,1,Open
OIND021229,6500,WPUR100,2028-05-14,Mumbai,4,In Process
OIND021230,6833,WPUR300,2028-05-15,Mumbai,3,Open
OIND021231,2207,WPUR100,2028-05-16,Bangalore,2,Open
OIND021232,6997,WPUR100,2028-05-17,Bangalore,3,Open
OIND021233,9084,WPUR100,2028-05-18,Mumbai,1,Delivered
OIND021234,9379,WPUR200,2028-05-19,Bangalore,3,Open
OIND021235,9748,WPUR200,2028-05-20,Delhi,4,Open
OIND021236,9136,WPUR200,2028-05-21,Mumbai,3,Delivered
OIND021237,6959,WPUR200,2028-05-22,Hyderabad,3,In Process
OIND021238,4278,WPUR200,2028-05-23,Chennai,2,Open
OIND021239,9048,WPUR300,2028-05-24,Mumbai,2,In Process
OIND021240,7447,WPUR300,2028-05-25,Mumbai,2,Delivered
OIND021241,4110,WPUR300,2028-05-26,Hyderabad,4,Delivered
OIND021242,9492,WPUR200,2028-05-27,Delhi,2,In Process
OIND021243,9253,WPUR200,2028-05-28,Chennai,1,In Process
OIND021244,8482,WPUR100,2028-05-29,Chennai,3,Open
OIND021245,4945,WPUR300,2028-05-30,Hyderabad,2,Open
OIND021246,2152,WPUR100,2028-05-31,Bangalore,1,In Process
OIND021247,8666,WPUR200,2028-06-01,Mumbai,1,Open
OIND021248,1164,WPUR300,2028-06-02,Chennai,1,In Process
OIND021249,9243,WPUR300,2028-06-03,Chennai,4,Open
OIND021250,9366,WPUR300,2028-06-04,Pune,1,Delivered
OIND021251,8245,WPUR300,2028-06-05,Pune,4,In Process
OIND021252,4547,WPUR100,2028-06-06,Delhi,1,In Process
OIND021253,5515,WPUR200,2028-06-07,Bangalore,2,In Process
OIND021254,2747,WPUR100,2028-06-08,Chennai,1,In Process
OIND021255,6520,WPUR200,2028-06-09,Bangalore,1,In Process
OIND021256,6592,WPUR200,2028-06-10,Delhi,4,Delivered
OIND021257,5341,WPUR300,2028-06-11,Bangalore,2,Open
OIND021258,5282,WPUR100,2028-06-12,Pune,1,Open
OIND021259,8105,WPUR100,2028-06-13,Delhi,2,Open
OIND021260,1908,WPUR200,2028-06-14,Pune,1,In Process
OIND021261,7277,WPUR300,2028-06-15,Mumbai,3,Delivered
OIND021262,9605,WPUR200,2028-06-16,Mumbai,3,In Process
OIND021263,3182,WPUR200,2028-06-17,Mumbai,2,Delivered
OIND021264,3248,WPUR300,2028-06-18,Bangalore,3,Delivered
OIND021265,8560,WPUR100,2028-06-19,Delhi,3,Open
OIND021266,1210,WPUR200,2028-06-20,Delhi,2,Open
OIND021267,2843,WPUR200,2028-06-21,Bangalore,4,In Process
OIND021268,6429,WPUR100,2028-06-22,Delhi,2,In Process
OIND021269,4671,WPUR100,2028-06-23,Hyderabad,4,Open
OIND021270,2619,WPUR200,2028-06-24,Delhi,4,Delivered
OIND021271,1953,WPUR100,2028-06-25,Chennai,4,In Process
OIND021272,9586,WPUR100,2028-06-26,Chennai,1,Open
OIND021273,8244,WPUR100,2028-06-27,Mumbai,1,Delivered
OIND021274,7584,WPUR100,2028-06-28,Mumbai,3,Open
OIND021275,8801,WPUR300,2028-06-29,Bangalore,3,Delivered
OIND021276,2151,WPUR200,2028-06-30,Bangalore,1,Open
OIND021277,8452,WPUR300,2028-07-01,Chennai,1,In Process
OIND021278,7365,WPUR200,2028-07-02,Mumbai,1,Open
OIND021279,2930,WPUR300,2028-07-03,Delhi,2,Open
OIND021280,1750,WPUR300,2028-07-04,Delhi,2,In Process
OIND021281,3454,WPUR200,2028-07-05,Bangalore,3,Delivered
OIND021282,8217,WPUR200,2028-07-06,Delhi,2,Delivered
OIND021283,4988,WPUR100,2028-07-07,Bangalore,1,In Process
OIND021284,4408,WPUR200,2028-07-08,Delhi,3,Open
OIND021285,5550,WPUR100,2028-07-09,Bangalore,3,Delivered
OIND021286,9423,WPUR200,2028-07-10,Bangalore,1,Delivered
