DeliveryID,OrderID,DeliveryDate,DeliveredQty,City,Status
DIS020906,OIND020906,2027-07-27,2,Delhi,Shipped
DIS020907,OIND020907,2027-07-28,3,Mumbai,In Transit
DIS020908,OIND020908,2027-07-29,2,Pune,Delivered
DIS020909,OIND020909,2027-07-30,2,Bangalore,Delivered
DIS020910,OIND020910,2027-07-31,2,Mumbai,Delivered
DIS020911,OIND020911,2027-08-01,2,Hyderabad,In Transit
DIS020912,OIND020912,2027-08-02,3,Bangalore,Shipped
DIS020913,OIND020913,2027-08-03,2,Bangalore,Shipped
DIS020914,OIND020914,2027-08-04,1,Chennai,Delivered
DIS020915,OIND020915,2027-08-05,3,Chennai,Shipped
DIS020916,OIND020916,2027-08-06,3,Hyderabad,Shipped
DIS020917,OIND020917,2027-08-07,4,Mumbai,Delivered
DIS020918,OIND020918,2027-08-08,3,Bangalore,In Transit
DIS020919,OIND020919,2027-08-09,3,Chennai,In Transit
DIS020920,OIND020920,2027-08-10,3,Pune,Shipped
DIS020921,OIND020921,2027-08-11,2,Delhi,In Transit
DIS020922,OIND020922,2027-08-12,4,Pune,Shipped
DIS020923,OIND020923,2027-08-13,2,Chennai,Delivered
DIS020924,OIND020924,2027-08-14,1,Bangalore,Shipped
DIS020925,OIND020925,2027-08-15,2,Mumbai,In Transit
DIS020926,OIND020926,2027-08-16,1,Bangalore,Shipped
DIS020927,OIND020927,2027-08-17,2,Pune,Delivered
DIS020928,OIND020928,2027-08-18,2,Mumbai,Shipped
DIS020929,OIND020929,2027-08-19,2,Mumbai,Delivered
DIS020930,OIND020930,2027-08-20,1,Bangalore,Shipped
DIS020931,OIND020931,2027-08-21,3,Delhi,Shipped
DIS020932,OIND020932,2027-08-22,1,Delhi,Delivered
DIS020933,OIND020933,2027-08-23,4,Hyderabad,Shipped
DIS020934,OIND020934,2027-08-24,4,Hyderabad,In Transit
DIS020935,OIND020935,2027-08-25,4,Pune,Shipped
DIS020936,OIND020936,2027-08-26,1,Pune,In Transit
DIS020937,OIND020937,2027-08-27,3,Hyderabad,In Transit
DIS020938,OIND020938,2027-08-28,3,Delhi,In Transit
DIS020939,OIND020939,2027-08-29,4,Delhi,Delivered
DIS020940,OIND020940,2027-08-30,3,Delhi,Delivered
DIS020941,OIND020941,2027-08-31,1,Chennai,Delivered
DIS020942,OIND020942,2027-09-01,1,Mumbai,Shipped
DIS020943,OIND020943,2027-09-02,3,Bangalore,Delivered
DIS020944,OIND020944,2027-09-03,3,Bangalore,Shipped
DIS020945,OIND020945,2027-09-04,4,Delhi,Delivered
DIS020946,OIND020946,2027-09-05,3,Chennai,Delivered
DIS020947,OIND020947,2027-09-06,4,Delhi,Shipped
DIS020948,OIND020948,2027-09-07,1,Pune,Shipped
DIS020949,OIND020949,2027-09-08,4,Bangalore,Shipped
DIS020950,OIND020950,2027-09-09,1,Delhi,Shipped
DIS020951,OIND020951,2027-09-10,2,Bangalore,Delivered
DIS020952,OIND020952,2027-09-11,4,Delhi,Delivered
DIS020953,OIND020953,2027-09-12,4,Bangalore,Shipped
DIS020954,OIND020954,2027-09-13,3,Chennai,Shipped
DIS020955,OIND020955,2027-09-14,3,Bangalore,In Transit
DIS020956,OIND020956,2027-09-15,1,Chennai,Delivered
DIS020957,OIND020957,2027-09-16,1,Bangalore,Delivered
DIS020958,OIND020958,2027-09-17,3,Chennai,In Transit
DIS020959,OIND020959,2027-09-18,1,Pune,Delivered
DIS020960,OIND020960,2027-09-19,4,Delhi,Delivered
DIS020961,OIND020961,2027-09-20,4,Delhi,Delivered
DIS020962,OIND020962,2027-09-21,2,Mumbai,In Transit
DIS020963,OIND020963,2027-09-22,3,Pune,Shipped
DIS020964,OIND020964,2027-09-23,3,Pune,Delivered
DIS020965,OIND020965,2027-09-24,1,Hyderabad,Delivered
DIS020966,OIND020966,2027-09-25,4,Delhi,In Transit
DIS020967,OIND020967,2027-09-26,3,Chennai,In Transit
DIS020968,OIND020968,2027-09-27,4,Delhi,In Transit
DIS020969,OIND020969,2027-09-28,3,Pune,Shipped
DIS020970,OIND020970,2027-09-29,1,Delhi,Delivered
DIS020971,OIND020971,2027-09-30,1,Pune,In Transit
DIS020972,OIND020972,2027-10-01,2,Delhi,Delivered
DIS020973,OIND020973,2027-10-02,1,Pune,Delivered
DIS020974,OIND020974,2027-10-03,3,Delhi,Shipped
DIS020975,OIND020975,2027-10-04,1,Chennai,Shipped
DIS020976,OIND020976,2027-10-05,2,Bangalore,In Transit
DIS020977,OIND020977,2027-10-06,3,Bangalore,In Transit
DIS020978,OIND020978,2027-10-07,1,Chennai,In Transit
DIS020979,OIND020979,2027-10-08,3,Chennai,In Transit
DIS020980,OIND020980,2027-10-09,1,Delhi,Delivered
DIS020981,OIND020981,2027-10-10,3,Pune,Delivered
DIS020982,OIND020982,2027-10-11,2,Chennai,In Transit
DIS020983,OIND020983,2027-10-12,3,Chennai,Shipped
DIS020984,OIND020984,2027-10-13,1,Chennai,Delivered
DIS020985,OIND020985,2027-10-14,1,Bangalore,Delivered
DIS020986,OIND020986,2027-10-15,2,Mumbai,Shipped
DIS020987,OIND020987,2027-10-16,1,Hyderabad,Delivered
DIS020988,OIND020988,2027-10-17,2,Delhi,In Transit
DIS020989,OIND020989,2027-10-18,1,Bangalore,In Transit
DIS020990,OIND020990,2027-10-19,1,Chennai,Shipped
DIS020991,OIND020991,2027-10-20,1,Bangalore,Delivered
DIS020992,OIND020992,2027-10-21,3,Bangalore,Delivered
DIS020993,OIND020993,2027-10-22,2,Delhi,Shipped
DIS020994,OIND020994,2027-10-23,2,Delhi,Shipped
DIS020995,OIND020995,2027-10-24,4,Delhi,Delivered
DIS020996,OIND020996,2027-10-25,1,Pune,Delivered
DIS020997,OIND020997,2027-10-26,4,Bangalore,Shipped
DIS020998,OIND020998,2027-10-27,1,Bangalore,In Transit
DIS020999,OIND020999,2027-10-28,4,Pune,Delivered
DIS021000,OIND021000,2027-10-29,3,Bangalore,Shipped
DIS021001,OIND021001,2027-10-30,4,Pune,Shipped
DIS021002,OIND021002,2027-10-31,4,Delhi,Delivered
DIS021003,OIND021003,2027-11-01,3,Hyderabad,In Transit
DIS021004,OIND021004,2027-11-02,4,Hyderabad,In Transit
DIS021005,OIND021005,2027-11-03,1,Chennai,Shipped
DIS021006,OIND021006,2027-11-04,1,Mumbai,Shipped
DIS021007,OIND021007,2027-11-05,2,Delhi,Delivered
DIS021008,OIND021008,2027-11-06,3,Bangalore,In Transit
DIS021009,OIND021009,2027-11-07,3,Mumbai,Shipped
DIS021010,OIND021010,2027-11-08,4,Chennai,Delivered
DIS021011,OIND021011,2027-11-09,4,Bangalore,Shipped
DIS021012,OIND021012,2027-11-10,3,Delhi,Shipped
DIS021013,OIND021013,2027-11-11,2,Bangalore,In Transit
DIS021014,OIND021014,2027-11-12,4,Pune,Shipped
DIS021015,OIND021015,2027-11-13,3,Hyderabad,In Transit
DIS021016,OIND021016,2027-11-14,3,Pune,Delivered
DIS021017,OIND021017,2027-11-15,2,Chennai,Shipped
DIS021018,OIND021018,2027-11-16,1,Delhi,In Transit
DIS021019,OIND021019,2027-11-17,2,Hyderabad,In Transit
DIS021020,OIND021020,2027-11-18,2,Bangalore,In Transit
DIS021021,OIND021021,2027-11-19,2,Bangalore,Delivered
DIS021022,OIND021022,2027-11-20,3,Delhi,In Transit
DIS021023,OIND021023,2027-11-21,3,Pune,Shipped
DIS021024,OIND021024,2027-11-22,3,Pune,Delivered
DIS021025,OIND021025,2027-11-23,2,Mumbai,Delivered
DIS021026,OIND021026,2027-11-24,1,Bangalore,In Transit
DIS021027,OIND021027,2027-11-25,3,Delhi,Delivered
DIS021028,OIND021028,2027-11-26,1,Chennai,In Transit
DIS021029,OIND021029,2027-11-27,2,Mumbai,Shipped
DIS021030,OIND021030,2027-11-28,4,Bangalore,Delivered
DIS021031,OIND021031,2027-11-29,1,Mumbai,Delivered
DIS021032,OIND021032,2027-11-30,1,Delhi,Delivered
DIS021033,OIND021033,2027-12-01,1,Hyderabad,Delivered
DIS021034,OIND021034,2027-12-02,3,Delhi,In Transit
DIS021035,OIND021035,2027-12-03,4,Bangalore,In Transit
DIS021036,OIND021036,2027-12-04,1,Mumbai,In Transit
DIS021037,OIND021037,2027-12-05,1,Delhi,Shipped
DIS021038,OIND021038,2027-12-06,3,Pune,In Transit
DIS021039,OIND021039,2027-12-07,2,Mumbai,Delivered
DIS021040,OIND021040,2027-12-08,2,Pune,In Transit
DIS021041,OIND021041,2027-12-09,2,Chennai,Delivered
DIS021042,OIND021042,2027-12-10,2,Pune,Shipped
DIS021043,OIND021043,2027-12-11,2,Hyderabad,Shipped
DIS021044,OIND021044,2027-12-12,4,Mumbai,Delivered
DIS021045,OIND021045,2027-12-13,3,Delhi,Delivered
DIS021046,OIND021046,2027-12-14,1,Hyderabad,Delivered
DIS021047,OIND021047,2027-12-15,2,Chennai,In Transit
DIS021048,OIND021048,2027-12-16,3,Pune,Delivered
DIS021049,OIND021049,2027-12-17,3,Pune,In Transit
DIS021050,OIND021050,2027-12-18,2,Chennai,Shipped
DIS021051,OIND021051,2027-12-19,3,Mumbai,Delivered
DIS021052,OIND021052,2027-12-20,2,Bangalore,Shipped
DIS021053,OIND021053,2027-12-21,2,Mumbai,Shipped
DIS021054,OIND021054,2027-12-22,4,Mumbai,Shipped
DIS021055,OIND021055,2027-12-23,3,Pune,In Transit
DIS021056,OIND021056,2027-12-24,4,Mumbai,Delivered
DIS021057,OIND021057,2027-12-25,2,Pune,Delivered
DIS021058,OIND021058,2027-12-26,2,Hyderabad,Shipped
DIS021059,OIND021059,2027-12-27,1,Delhi,Shipped
DIS021060,OIND021060,2027-12-28,4,Chennai,Delivered
DIS021061,OIND021061,2027-12-29,1,Hyderabad,Delivered
DIS021062,OIND021062,2027-12-30,4,Mumbai,Delivered
DIS021063,OIND021063,2027-12-31,1,Pune,Shipped
DIS021064,OIND021064,2028-01-01,1,Delhi,Shipped
DIS021065,OIND021065,2028-01-02,1,Chennai,Delivered
DIS021066,OIND021066,2028-01-03,3,Pune,Shipped
DIS021067,OIND021067,2028-01-04,1,Pune,Shipped
DIS021068,OIND021068,2028-01-05,2,Pune,Delivered
DIS021069,OIND021069,2028-01-06,3,Hyderabad,Shipped
DIS021070,OIND021070,2028-01-07,4,Mumbai,Shipped
DIS021071,OIND021071,2028-01-08,2,Chennai,Shipped
DIS021072,OIND021072,2028-01-09,4,Mumbai,In Transit
DIS021073,OIND021073,2028-01-10,2,Pune,Delivered
DIS021074,OIND021074,2028-01-11,1,Delhi,Shipped
DIS021075,OIND021075,2028-01-12,3,Delhi,Shipped
DIS021076,OIND021076,2028-01-13,4,Pune,Delivered
DIS021077,OIND021077,2028-01-14,2,Hyderabad,Delivered
DIS021078,OIND021078,2028-01-15,3,Mumbai,Shipped
DIS021079,OIND021079,2028-01-16,4,Bangalore,In Transit
DIS021080,OIND021080,2028-01-17,2,Hyderabad,Delivered
DIS021081,OIND021081,2028-01-18,1,Chennai,In Transit
DIS021082,OIND021082,2028-01-19,1,Hyderabad,Shipped
DIS021083,OIND021083,2028-01-20,4,Chennai,In Transit
DIS021084,OIND021084,2028-01-21,2,Pune,Shipped
DIS021085,OIND021085,2028-01-22,2,Bangalore,Delivered
DIS021086,OIND021086,2028-01-23,3,Mumbai,Shipped
DIS021087,OIND021087,2028-01-24,2,Chennai,In Transit
DIS021088,OIND021088,2028-01-25,1,Delhi,Delivered
DIS021089,OIND021089,2028-01-26,3,Mumbai,In Transit
DIS021090,OIND021090,2028-01-27,1,Mumbai,Delivered
DIS021091,OIND021091,2028-01-28,4,Pune,In Transit
DIS021092,OIND021092,2028-01-29,1,Pune,Shipped
DIS021093,OIND021093,2028-01-30,2,Mumbai,Delivered
DIS021094,OIND021094,2028-01-31,1,Bangalore,Delivered
DIS021095,OIND021095,2028-02-01,1,Chennai,In Transit
DIS021096,OIND021096,2028-02-02,1,Hyderabad,Shipped
DIS021097,OIND021097,2028-02-03,3,Pune,Delivered
DIS021098,OIND021098,2028-02-04,4,Mumbai,Shipped
DIS021099,OIND021099,2028-02-05,4,Delhi,Shipped
DIS021100,OIND021100,2028-02-06,1,Mumbai,In Transit
DIS021101,OIND021101,2028-02-07,2,Pune,Shipped
DIS021102,OIND021102,2028-02-08,4,Delhi,Delivered
DIS021103,OIND021103,2028-02-09,1,Bangalore,Shipped
DIS021104,OIND021104,2028-02-10,4,Delhi,Delivered
DIS021105,OIND021105,2028-02-11,4,Chennai,Shipped
DIS021106,OIND021106,2028-02-12,4,Hyderabad,Shipped
DIS021107,OIND021107,2028-02-13,2,Pune,Delivered
DIS021108,OIND021108,2028-02-14,4,Mumbai,Delivered
DIS021109,OIND021109,2028-02-15,1,Mumbai,Delivered
DIS021110,OIND021110,2028-02-16,1,Chennai,In Transit
DIS021111,OIND021111,2028-02-17,2,Pune,Delivered
DIS021112,OIND021112,2028-02-18,2,Chennai,Delivered
DIS021113,OIND021113,2028-02-19,1,Hyderabad,In Transit
DIS021114,OIND021114,2028-02-20,2,Delhi,Delivered
DIS021115,OIND021115,2028-02-21,4,Bangalore,Delivered
DIS021116,OIND021116,2028-02-22,4,Pune,Shipped
DIS021117,OIND021117,2028-02-23,1,Pune,In Transit
DIS021118,OIND021118,2028-02-24,4,Pune,Shipped
DIS021119,OIND021119,2028-02-25,3,Delhi,Shipped
DIS021120,OIND021120,2028-02-26,2,Pune,Shipped
DIS021121,OIND021121,2028-02-27,1,Chennai,Shipped
DIS021122,OIND021122,2028-02-28,2,Delhi,Delivered
DIS021123,OIND021123,2028-02-29,3,Hyderabad,In Transit
DIS021124,OIND021124,2028-03-01,2,Delhi,Shipped
DIS021125,OIND021125,2028-03-02,3,Mumbai,Delivered
DIS021126,OIND021126,2028-03-03,4,Chennai,In Transit
DIS021127,OIND021127,2028-03-04,3,Hyderabad,Delivered
DIS021128,OIND021128,2028-03-05,3,Chennai,Delivered
DIS021129,OIND021129,2028-03-06,1,Hyderabad,Shipped
DIS021130,OIND021130,2028-03-07,1,Chennai,In Transit
DIS021131,OIND021131,2028-03-08,2,Bangalore,Delivered
DIS021132,OIND021132,2028-03-09,2,Bangalore,Shipped
DIS021133,OIND021133,2028-03-10,1,Chennai,Shipped
DIS021134,OIND021134,2028-03-11,4,Bangalore,Delivered
DIS021135,OIND021135,2028-03-12,3,Chennai,Delivered
DIS021136,OIND021136,2028-03-13,3,Hyderabad,Shipped
DIS021137,OIND021137,2028-03-14,2,Pune,Delivered
DIS021138,OIND021138,2028-03-15,1,Delhi,In Transit
DIS021139,OIND021139,2028-03-16,1,Mumbai,Delivered
DIS021140,OIND021140,2028-03-17,4,Mumbai,In Transit
DIS021141,OIND021141,2028-03-18,4,Hyderabad,Shipped
DIS021142,OIND021142,2028-03-19,2,Mumbai,Shipped
DIS021143,OIND021143,2028-03-20,4,Bangalore,In Transit
DIS021144,OIND021144,2028-03-21,2,Hyderabad,In Transit
DIS021145,OIND021145,2028-03-22,3,Mumbai,In Transit
DIS021146,OIND021146,2028-03-23,3,Hyderabad,Delivered
DIS021147,OIND021147,2028-03-24,1,Hyderabad,In Transit
DIS021148,OIND021148,2028-03-25,4,Delhi,In Transit
DIS021149,OIND021149,2028-03-26,2,Delhi,In Transit
DIS021150,OIND021150,2028-03-27,3,Bangalore,Shipped
DIS021151,OIND021151,2028-03-28,2,Bangalore,Shipped
DIS021152,OIND021152,2028-03-29,1,Mumbai,Delivered
DIS021153,OIND021153,2028-03-30,4,Bangalore,Shipped
DIS021154,OIND021154,2028-03-31,4,Pune,In Transit
DIS021155,OIND021155,2028-04-01,2,Chennai,Delivered
DIS021156,OIND021156,2028-04-02,2,Chennai,Delivered
DIS021157,OIND021157,2028-04-03,1,Delhi,Shipped
DIS021158,OIND021158,2028-04-04,2,Hyderabad,In Transit
DIS021159,OIND021159,2028-04-05,2,Hyderabad,Delivered
DIS021160,OIND021160,2028-04-06,1,Mumbai,In Transit
DIS021161,OIND021161,2028-04-07,1,Mumbai,Shipped
DIS021162,OIND021162,2028-04-08,2,Bangalore,Delivered
DIS021163,OIND021163,2028-04-09,3,Delhi,Shipped
DIS021164,OIND021164,2028-04-10,1,Chennai,Delivered
DIS021165,OIND021165,2028-04-11,1,Pune,Shipped
DIS021166,OIND021166,2028-04-12,2,Delhi,Delivered
DIS021167,OIND021167,2028-04-13,3,Delhi,Shipped
DIS021168,OIND021168,2028-04-14,2,Mumbai,In Transit
DIS021169,OIND021169,2028-04-15,4,Hyderabad,Delivered
DIS021170,OIND021170,2028-04-16,2,Chennai,Delivered
DIS021171,OIND021171,2028-04-17,3,Bangalore,Shipped
DIS021172,OIND021172,2028-04-18,4,Chennai,Shipped
DIS021173,OIND021173,2028-04-19,3,Hyderabad,Shipped
DIS021174,OIND021174,2028-04-20,3,Delhi,Shipped
DIS021175,OIND021175,2028-04-21,3,Mumbai,Shipped
DIS021176,OIND021176,2028-04-22,2,Hyderabad,Shipped
DIS021177,OIND021177,2028-04-23,4,Bangalore,In Transit
DIS021178,OIND021178,2028-04-24,4,Hyderabad,Shipped
DIS021179,OIND021179,2028-04-25,4,Chennai,Delivered
DIS021180,OIND021180,2028-04-26,2,Hyderabad,Delivered
DIS021181,OIND021181,2028-04-27,1,Delhi,In Transit
DIS021182,OIND021182,2028-04-28,3,Pune,Shipped
DIS021183,OIND021183,2028-04-29,3,Chennai,Delivered
DIS021184,OIND021184,2028-04-30,2,Delhi,Shipped
DIS021185,OIND021185,2028-05-01,1,Mumbai,In Transit
DIS021186,OIND021186,2028-05-02,3,Pune,Shipped
DIS021187,OIND021187,2028-05-03,1,Hyderabad,In Transit
DIS021188,OIND021188,2028-05-04,3,Bangalore,In Transit
DIS021189,OIND021189,2028-05-05,3,Chennai,Shipped
DIS021190,OIND021190,2028-05-06,3,Mumbai,Delivered
DIS021191,OIND021191,2028-05-07,4,Delhi,Delivered
DIS021192,OIND021192,2028-05-08,2,Chennai,Shipped
DIS021193,OIND021193,2028-05-09,2,Chennai,In Transit
DIS021194,OIND021194,2028-05-10,4,Mumbai,In Transit
DIS021195,OIND021195,2028-05-11,2,Mumbai,In Transit
DIS021196,OIND021196,2028-05-12,1,Mumbai,In Transit
DIS021197,OIND021197,2028-05-13,3,Hyderabad,Delivered
DIS021198,OIND021198,2028-05-14,2,Bangalore,Shipped
DIS021199,OIND021199,2028-05-15,2,Delhi,Shipped
DIS021200,OIND021200,2028-05-16,4,Chennai,In Transit
DIS021201,OIND021201,2028-05-17,2,Hyderabad,In Transit
DIS021202,OIND021202,2028-05-18,2,Mumbai,In Transit
DIS021203,OIND021203,2028-05-19,2,Pune,Shipped
DIS021204,OIND021204,2028-05-20,2,Bangalore,Delivered
DIS021205,OIND021205,2028-05-21,2,Mumbai,Shipped
DIS021206,OIND021206,2028-05-22,1,Chennai,Shipped
DIS021207,OIND021207,2028-05-23,3,Delhi,In Transit
DIS021208,OIND021208,2028-05-24,2,Delhi,Delivered
DIS021209,OIND021209,2028-05-25,3,Bangalore,Shipped
DIS021210,OIND021210,2028-05-26,2,Chennai,In Transit
DIS021211,OIND021211,2028-05-27,4,Hyderabad,In Transit
DIS021212,OIND021212,2028-05-28,4,Chennai,Shipped
DIS021213,OIND021213,2028-05-29,4,Bangalore,Delivered
DIS021214,OIND021214,2028-05-30,3,Mumbai,In Transit
DIS021215,OIND021215,2028-05-31,2,Delhi,Delivered
DIS021216,OIND021216,2028-06-01,3,Bangalore,Delivered
DIS021217,OIND021217,2028-06-02,2,Mumbai,Delivered
DIS021218,OIND021218,2028-06-03,3,Bangalore,Delivered
DIS021219,OIND021219,2028-06-04,2,Bangalore,Shipped
DIS021220,OIND021220,2028-06-05,4,Bangalore,In Transit
DIS021221,OIND021221,2028-06-06,2,Chennai,Shipped
DIS021222,OIND021222,2028-06-07,2,Mumbai,Shipped
DIS021223,OIND021223,2028-06-08,1,Chennai,Shipped
DIS021224,OIND021224,2028-06-09,1,Bangalore,In Transit
DIS021225,OIND021225,2028-06-10,2,Mumbai,In Transit
DIS021226,OIND021226,2028-06-11,3,Mumbai,In Transit
DIS021227,OIND021227,2028-06-12,3,Hyderabad,In Transit
DIS021228,OIND021228,2028-06-13,1,Pune,Delivered
DIS021229,OIND021229,2028-06-14,4,Bangalore,In Transit
DIS021230,OIND021230,2028-06-15,2,Delhi,In Transit
DIS021231,OIND021231,2028-06-16,3,Mumbai,Shipped
DIS021232,OIND021232,2028-06-17,3,Hyderabad,Shipped
DIS021233,OIND021233,2028-06-18,3,Mumbai,Delivered
DIS021234,OIND021234,2028-06-19,2,Delhi,In Transit
DIS021235,OIND021235,2028-06-20,3,Mumbai,Delivered
DIS021236,OIND021236,2028-06-21,4,Pune,Shipped
DIS021237,OIND021237,2028-06-22,2,Chennai,Shipped
DIS021238,OIND021238,2028-06-23,2,Pune,Delivered
DIS021239,OIND021239,2028-06-24,1,Hyderabad,Delivered
DIS021240,OIND021240,2028-06-25,1,Bangalore,Delivered
DIS021241,OIND021241,2028-06-26,3,Chennai,In Transit
DIS021242,OIND021242,2028-06-27,3,Hyderabad,In Transit
DIS021243,OIND021243,2028-06-28,1,Hyderabad,Delivered
DIS021244,OIND021244,2028-06-29,3,Hyderabad,Shipped
DIS021245,OIND021245,2028-06-30,1,Chennai,In Transit
DIS021246,OIND021246,2028-07-01,2,Hyderabad,Delivered
DIS021247,OIND021247,2028-07-02,2,Mumbai,In Transit
DIS021248,OIND021248,2028-07-03,1,Mumbai,Delivered
DIS021249,OIND021249,2028-07-04,3,Hyderabad,In Transit
DIS021250,OIND021250,2028-07-05,1,Pune,Shipped
DIS021251,OIND021251,2028-07-06,4,Bangalore,Shipped
DIS021252,OIND021252,2028-07-07,2,Hyderabad,In Transit
DIS021253,OIND021253,2028-07-08,2,Pune,Shipped
DIS021254,OIND021254,2028-07-09,3,Pune,In Transit
DIS021255,OIND021255,2028-07-10,3,Hyderabad,Delivered
DIS021256,OIND021256,2028-07-11,4,Mumbai,In Transit
DIS021257,OIND021257,2028-07-12,3,Chennai,In Transit
DIS021258,OIND021258,2028-07-13,2,Mumbai,In Transit
DIS021259,OIND021259,2028-07-14,2,Hyderabad,Shipped
DIS021260,OIND021260,2028-07-15,1,Pune,Delivered
DIS021261,OIND021261,2028-07-16,1,Delhi,In Transit
DIS021262,OIND021262,2028-07-17,4,Pune,In Transit
DIS021263,OIND021263,2028-07-18,3,Bangalore,In Transit
DIS021264,OIND021264,2028-07-19,2,Bangalore,Shipped
DIS021265,OIND021265,2028-07-20,1,Hyderabad,In Transit
DIS021266,OIND021266,2028-07-21,1,Delhi,Shipped
DIS021267,OIND021267,2028-07-22,4,Chennai,In Transit
DIS021268,OIND021268,2028-07-23,4,Pune,Delivered
DIS021269,OIND021269,2028-07-24,3,Delhi,In Transit
DIS021270,OIND021270,2028-07-25,4,Pune,In Transit
DIS021271,OIND021271,2028-07-26,1,Delhi,Shipped
DIS021272,OIND021272,2028-07-27,1,Chennai,Delivered
DIS021273,OIND021273,2028-07-28,4,Pune,In Transit
DIS021274,OIND021274,2028-07-29,2,Chennai,Shipped
DIS021275,OIND021275,2028-07-30,4,Pune,In Transit
DIS021276,OIND021276,2028-07-31,4,Mumbai,Shipped
DIS021277,OIND021277,2028-08-01,3,Chennai,In Transit
DIS021278,OIND021278,2028-08-02,1,Pune,Delivered
DIS021279,OIND021279,2028-08-03,3,Hyderabad,Delivered
DIS021280,OIND021280,2028-08-04,4,Hyderabad,Delivered
DIS021281,OIND021281,2028-08-05,1,Hyderabad,In Transit
DIS021282,OIND021282,2028-08-06,3,Hyderabad,Delivered
DIS021283,OIND021283,2028-08-07,1,Chennai,In Transit
DIS021284,OIND021284,2028-08-08,3,Bangalore,Delivered
DIS021285,OIND021285,2028-08-09,4,Bangalore,In Transit
DIS021286,OIND021286,2028-08-10,1,Pune,Shipped
DIS021287,OIND021287,2028-08-11,1,Pune,Shipped
DIS021288,OIND021288,2028-08-12,4,Pune,Delivered
DIS021289,OIND021289,2028-08-13,3,Chennai,In Transit
DIS021290,OIND021290,2028-08-14,3,Chennai,In Transit
DIS021291,OIND021291,2028-08-15,2,Delhi,Shipped
DIS021292,OIND021292,2028-08-16,4,Mumbai,In Transit
DIS021293,OIND021293,2028-08-17,1,Bangalore,Shipped
DIS021294,OIND021294,2028-08-18,4,Bangalore,Delivered
DIS021295,OIND021295,2028-08-19,4,Delhi,Delivered
DIS021296,OIND021296,2028-08-20,1,Delhi,Delivered
DIS021297,OIND021297,2028-08-21,1,Hyderabad,Delivered
DIS021298,OIND021298,2028-08-22,4,Delhi,Delivered
DIS021299,OIND021299,2028-08-23,4,Mumbai,In Transit
DIS021300,OIND021300,2028-08-24,1,Bangalore,In Transit
DIS021301,OIND021301,2028-08-25,3,Chennai,Delivered
DIS021302,OIND021302,2028-08-26,1,Chennai,Shipped
DIS021303,OIND021303,2028-08-27,1,Delhi,Shipped
DIS021304,OIND021304,2028-08-28,3,Delhi,In Transit
DIS021305,OIND021305,2028-08-29,2,Bangalore,Shipped
DIS021306,OIND021306,2028-08-30,3,Bangalore,Shipped
DIS021307,OIND021307,2028-08-31,3,Mumbai,In Transit
DIS021308,OIND021308,2028-09-01,1,Pune,In Transit
DIS021309,OIND021309,2028-09-02,3,Bangalore,Delivered
DIS021310,OIND021310,2028-09-03,4,Delhi,Delivered
DIS021311,OIND021311,2028-09-04,3,Bangalore,Delivered
DIS021312,OIND021312,2028-09-05,2,Pune,Delivered
DIS021313,OIND021313,2028-09-06,2,Delhi,In Transit
DIS021314,OIND021314,2028-09-07,3,Chennai,Delivered
DIS021315,OIND021315,2028-09-08,2,Bangalore,In Transit
DIS021316,OIND021316,2028-09-09,2,Chennai,Delivered
DIS021317,OIND021317,2028-09-10,3,Pune,Shipped
DIS021318,OIND021318,2028-09-11,2,Hyderabad,Delivered
DIS021319,OIND021319,2028-09-12,1,Chennai,In Transit
DIS021320,OIND021320,2028-09-13,4,Bangalore,In Transit
DIS021321,OIND021321,2028-09-14,2,Delhi,Shipped
DIS021322,OIND021322,2028-09-15,4,Pune,In Transit
DIS021323,OIND021323,2028-09-16,3,Mumbai,Delivered
DIS021324,OIND021324,2028-09-17,2,Mumbai,Shipped
DIS021325,OIND021325,2028-09-18,1,Chennai,Delivered
DIS021326,OIND021326,2028-09-19,3,Pune,Delivered
DIS021327,OIND021327,2028-09-20,1,Delhi,In Transit
DIS021328,OIND021328,2028-09-21,3,Chennai,Shipped
DIS021329,OIND021329,2028-09-22,1,Hyderabad,Delivered
DIS021330,OIND021330,2028-09-23,3,Bangalore,In Transit
DIS021331,OIND021331,2028-09-24,3,Bangalore,Shipped
DIS021332,OIND021332,2028-09-25,1,Delhi,Delivered
DIS021333,OIND021333,2028-09-26,3,Bangalore,In Transit
DIS021334,OIND021334,2028-09-27,1,Bangalore,In Transit
DIS021335,OIND021335,2028-09-28,2,Bangalore,Delivered
DIS021336,OIND021336,2028-09-29,1,Mumbai,Shipped
DIS021337,OIND021337,2028-09-30,2,Chennai,Delivered
DIS021338,OIND021338,2028-10-01,3,Hyderabad,In Transit
DIS021339,OIND021339,2028-10-02,2,Bangalore,Shipped
DIS021340,OIND021340,2028-10-03,3,Bangalore,Shipped
DIS021341,OIND021341,2028-10-04,2,Bangalore,Delivered
DIS021342,OIND021342,2028-10-05,3,Pune,In Transit
DIS021343,OIND021343,2028-10-06,4,Delhi,In Transit
DIS021344,OIND021344,2028-10-07,3,Bangalore,Delivered
DIS021345,OIND021345,2028-10-08,4,Hyderabad,In Transit
DIS021346,OIND021346,2028-10-09,4,Chennai,In Transit
DIS021347,OIND021347,2028-10-10,2,Bangalore,Delivered
DIS021348,OIND021348,2028-10-11,1,Bangalore,Shipped
